problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_cool_then_place_in_recep-Potato-None-GarbageCan-6/trial_T20190907_164308_014097,place a cooled potato in a garbage bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation garbagecan)
(PutObject potato garbagecan)","(GotoLocation countertop)
(PickupObject potato)
(CoolObject potato)
(GotoLocation garbagebin)
(PutObject potato garbagebin)
"
train/pick_cool_then_place_in_recep-Potato-None-GarbageCan-6/trial_T20190907_164308_014097,place a cooled potato in a garbage bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation garbagecan)
(PutObject potato garbagecan)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation fridge)
(PutObject potato fridge)
(GotoLocation countertop)
(PickupObject potato)
(GotoLocation garbagebin)
(PutObject potato garbagebin)
"
train/pick_cool_then_place_in_recep-Lettuce-None-DiningTable-27/trial_T20190907_175045_014819,"cool the cabbage in the refrigerator , put it back on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)","(GotoLocation diningtable)
(PickupObject cabbage)
(GotoLocation fridge)
(PutObject cabbage fridge)
(GotoLocation diningtable)
(PutObject cabbage diningtable)
"
train/pick_cool_then_place_in_recep-Lettuce-None-DiningTable-27/trial_T20190907_175045_014819,"cool the cabbage in the refrigerator , put it back on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)","(GotoLocation diningtable)
(PickupObject cabbage)
(GotoLocation fridge)
(PutObject cabbage fridge)
(GotoLocation diningtable)
(PutObject cabbage diningtable)
"
train/pick_cool_then_place_in_recep-Lettuce-None-DiningTable-27/trial_T20190907_175045_014819,"cool the cabbage in the refrigerator , put it back on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)","(GotoLocation countertop)
(PickupObject cabbage)
(GotoLocation fridge)
(PutObject cabbage fridge)
(GotoLocation diningtable)
(PutObject cabbage diningtable)
"
train/pick_cool_then_place_in_recep-Lettuce-None-DiningTable-27/trial_T20190907_175045_014819,"cool the cabbage in the refrigerator , put it back on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)","(GotoLocation countertop)
(PickupObject cabbage)
(GotoLocation fridge)
(PutObject cabbage fridge)
(GotoLocation diningtable)
(PutObject cabbage diningtable)
"
train/pick_cool_then_place_in_recep-Lettuce-None-DiningTable-27/trial_T20190907_175045_014819,"cool the cabbage in the refrigerator , put it back on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)","(GotoLocation diningtable)
(PickupObject cabbage)
(GotoLocation fridge)
(PutObject cabbage fridge)
(GotoLocation fridge)
(CoolObject cabbage fridge)
(GotoLocation diningtable)
(PutObject cabbage diningtable)
"
train/pick_cool_then_place_in_recep-Bowl-None-Cabinet-18/trial_T20190908_031815_585714,put in the chilled bowl inside the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation cabinet)
(PickupObject bowl)
(GotoLocation fridge)
(CoolObject bowl)
(GotoLocation cabinet)
(PutObject bowl cabinet)","(GotoLocation countertop)
(PickupObject bowl)
(GotoLocation fridge)
(PickupObject chilled)
(GotoLocation cabinet)
(PutObject chilled bowl)
"
train/pick_cool_then_place_in_recep-Bowl-None-Cabinet-18/trial_T20190908_031815_585714,put in the chilled bowl inside the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation cabinet)
(PickupObject bowl)
(GotoLocation fridge)
(CoolObject bowl)
(GotoLocation cabinet)
(PutObject bowl cabinet)","(GotoLocation fridge)
(PickupObject bowl)
(GotoLocation cabinet)
(PutObject bowl cabinet)
"
train/pick_cool_then_place_in_recep-Bowl-None-Cabinet-18/trial_T20190908_031815_585714,put in the chilled bowl inside the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation cabinet)
(PickupObject bowl)
(GotoLocation fridge)
(CoolObject bowl)
(GotoLocation cabinet)
(PutObject bowl cabinet)","(GotoLocation countertop)
(PickupObject bowl)
(GotoLocation fridge)
(PutObject bowl fridge)
(GotoLocation cabinet)
(PutObject bowl cabinet)
"
train/pick_cool_then_place_in_recep-Bowl-None-Cabinet-18/trial_T20190908_031815_585714,put in the chilled bowl inside the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation cabinet)
(PickupObject bowl)
(GotoLocation fridge)
(CoolObject bowl)
(GotoLocation cabinet)
(PutObject bowl cabinet)","(GotoLocation fridge)
(PickupObject bowl)
(GotoLocation cabinet)
(PutObject bowl cabinet)
"
train/pick_cool_then_place_in_recep-Bowl-None-Cabinet-18/trial_T20190908_031815_585714,put in the chilled bowl inside the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation cabinet)
(PickupObject bowl)
(GotoLocation fridge)
(CoolObject bowl)
(GotoLocation cabinet)
(PutObject bowl cabinet)","(GotoLocation fridge)
(PickupObject bowl)
(GotoLocation cabinet)
(PutObject bowl cabinet)
"
train/pick_cool_then_place_in_recep-Pot-None-DiningTable-27/trial_T20190909_013328_302952,"pick up a pan from the stove , refrigerate it , put in on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation diningtable)
(PutObject pot diningtable)","(GotoLocation stove)
(PickupObject pan)
(GotoLocation fridge)
(PutObject pan fridge)
(GotoLocation diningtable)
(PutObject pan diningtable)
"
train/pick_cool_then_place_in_recep-Pot-None-DiningTable-27/trial_T20190909_013328_302952,"pick up a pan from the stove , refrigerate it , put in on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation diningtable)
(PutObject pot diningtable)","(GotoLocation stove)
(PickupObject pan)
(GotoLocation fridge)
(PutObject pan fridge)
(GotoLocation diningtable)
(PutObject pan diningtable)
"
train/pick_cool_then_place_in_recep-Pot-None-DiningTable-27/trial_T20190909_013328_302952,"pick up a pan from the stove , refrigerate it , put in on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation diningtable)
(PutObject pot diningtable)","(GotoLocation stove)
(PickupObject pan)
(GotoLocation fridge)
(PutObject pan fridge)
(GotoLocation diningtable)
(PutObject pan diningtable)
"
train/pick_cool_then_place_in_recep-Pot-None-DiningTable-27/trial_T20190909_013328_302952,"pick up a pan from the stove , refrigerate it , put in on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation diningtable)
(PutObject pot diningtable)","(GotoLocation stove)
(PickupObject pan)
(GotoLocation fridge)
(PutObject pan fridge)
(GotoLocation diningtable)
(PutObject pan diningtable)
"
train/pick_cool_then_place_in_recep-Pot-None-DiningTable-27/trial_T20190909_013328_302952,"pick up a pan from the stove , refrigerate it , put in on the table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation diningtable)
(PutObject pot diningtable)","(GotoLocation stove)
(PickupObject pan)
(GotoLocation fridge)
(PutObject pan fridge)
(GotoLocation diningtable)
(PutObject pan diningtable)
"
train/pick_cool_then_place_in_recep-Pot-None-Cabinet-1/trial_T20190908_184157_888194,put a cold pot in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation cabinet)
(PutObject pot cabinet)","(GotoLocation stove)
(PickupObject pot)
(GotoLocation sinkbasin)
(FillObject sinkbasin)
(GotoLocation cabinet)
(PutObject pot cabinet)
"
train/pick_cool_then_place_in_recep-Pot-None-Cabinet-1/trial_T20190908_184157_888194,put a cold pot in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation cabinet)
(PutObject pot cabinet)","(GotoLocation countertop)
(PickupObject pot)
(GotoLocation fridge)
(PutObject pot fridge)
(GotoLocation cabinet)
(PutObject pot cabinet)
"
